"","site","block","year","fert","stat","samp","div","q"
"2389","MCLA","1","2017",1,"mean","55",27.65625,0
"2390","MCLA","1","2017",0,"mean","55",32.03125,0
"2391","MCLA","2","2017",1,"mean","55",29.5,0
"2392","MCLA","2","2017",0,"mean","55",26.953125,0
"2393","MCLA","3","2017",1,"mean","55",24.296875,0
"2394","MCLA","3","2017",0,"mean","55",28.546875,0
"2395","MCLA","4","2017",1,"mean","55",23.375,0
"2396","MCLA","4","2017",0,"mean","55",24.234375,0
"2397","MCLA","1","2018",1,"mean","55",29.21875,0
"2398","MCLA","1","2018",0,"mean","55",25.90625,0
"2399","MCLA","2","2018",1,"mean","55",23.8125,0
"2400","MCLA","2","2018",0,"mean","55",26.15625,0
"2401","MCLA","3","2018",1,"mean","55",20.40625,0
"2402","MCLA","3","2018",0,"mean","55",25.0625,0
"2403","MCLA","4","2018",1,"mean","55",28.171875,0
"2404","MCLA","4","2018",0,"mean","55",25.171875,0
"2405","SFREC","1","2017",1,"mean","55",35.796875,0
"2406","SFREC","1","2017",0,"mean","55",38,0
"2407","SFREC","2","2017",1,"mean","55",33.609375,0
"2408","SFREC","2","2017",0,"mean","55",38.5,0
"2409","SFREC","3","2017",1,"mean","55",27,0
"2410","SFREC","3","2017",0,"mean","55",29.140625,0
"2411","SFREC","4","2017",1,"mean","55",26.6875,0
"2412","SFREC","4","2017",0,"mean","55",26.4375,0
"2413","SFREC","1","2018",1,"mean","55",28.875,0
"2414","SFREC","1","2018",0,"mean","55",35.375,0
"2415","SFREC","2","2018",1,"mean","55",31.859375,0
"2416","SFREC","2","2018",0,"mean","55",32.75,0
"2417","SFREC","3","2018",1,"mean","55",26.28125,0
"2418","SFREC","3","2018",0,"mean","55",23.859375,0
"2419","SFREC","4","2018",1,"mean","55",26.796875,0
"2420","SFREC","4","2018",0,"mean","55",30.84375,0
"2421","HREC","2","2017",1,"mean","56",29.25,0
"2422","HREC","2","2017",0,"mean","56",26.484375,0
"2423","HREC","3","2017",1,"mean","56",33,0
"2424","HREC","3","2017",0,"mean","56",32.859375,0
"2425","HREC","4","2017",1,"mean","56",35.765625,0
"2426","HREC","4","2017",0,"mean","56",39.28125,0
"2427","HREC","2","2018",1,"mean","56",35.03125,0
"2428","HREC","2","2018",0,"mean","56",32.59375,0
"2429","HREC","3","2018",1,"mean","56",37.296875,0
"2430","HREC","3","2018",0,"mean","56",39.890625,0
"2431","HREC","4","2018",1,"mean","56",31.171875,0
"2432","HREC","4","2018",0,"mean","56",38.671875,0
"2433","MCLA","1","2017",1,"mean","56",27.796875,0
"2434","MCLA","1","2017",0,"mean","56",32.15625,0
"2435","MCLA","2","2017",1,"mean","56",29.546875,0
"2436","MCLA","2","2017",0,"mean","56",27.0625,0
"2437","MCLA","3","2017",1,"mean","56",24.296875,0
"2438","MCLA","3","2017",0,"mean","56",28.578125,0
"2439","MCLA","4","2017",1,"mean","56",23.53125,0
"2440","MCLA","4","2017",0,"mean","56",24.28125,0
"2441","MCLA","1","2018",1,"mean","56",29.296875,0
"2442","MCLA","1","2018",0,"mean","56",26,0
"2443","MCLA","2","2018",1,"mean","56",23.859375,0
"2444","MCLA","2","2018",0,"mean","56",26.34375,0
"2445","MCLA","3","2018",1,"mean","56",20.46875,0
"2446","MCLA","3","2018",0,"mean","56",25.078125,0
"2447","MCLA","4","2018",1,"mean","56",28.28125,0
"2448","MCLA","4","2018",0,"mean","56",25.234375,0
"2449","SFREC","1","2017",1,"mean","56",35.859375,0
"2450","SFREC","1","2017",0,"mean","56",38,0
"2451","SFREC","2","2017",1,"mean","56",33.6875,0
"2452","SFREC","2","2017",0,"mean","56",38.5625,0
"2453","SFREC","3","2017",1,"mean","56",27,0
"2454","SFREC","3","2017",0,"mean","56",29.296875,0
"2455","SFREC","4","2017",1,"mean","56",26.703125,0
"2456","SFREC","4","2017",0,"mean","56",26.453125,0
"2457","SFREC","1","2018",1,"mean","56",28.875,0
"2458","SFREC","1","2018",0,"mean","56",35.4375,0
"2459","SFREC","2","2018",1,"mean","56",31.859375,0
"2460","SFREC","2","2018",0,"mean","56",32.859375,0
"2461","SFREC","3","2018",1,"mean","56",26.390625,0
"2462","SFREC","3","2018",0,"mean","56",23.859375,0
"2463","SFREC","4","2018",1,"mean","56",26.890625,0
"2464","SFREC","4","2018",0,"mean","56",31.015625,0
"2465","HREC","2","2017",1,"mean","57",29.390625,0
"2466","HREC","2","2017",0,"mean","57",26.65625,0
"2467","HREC","3","2017",1,"mean","57",33,0
"2468","HREC","3","2017",0,"mean","57",32.859375,0
"2469","HREC","4","2017",1,"mean","57",35.828125,0
"2470","HREC","4","2017",0,"mean","57",39.421875,0
"2471","HREC","2","2018",1,"mean","57",35.109375,0
"2472","HREC","2","2018",0,"mean","57",32.609375,0
"2473","HREC","3","2018",1,"mean","57",37.40625,0
"2474","HREC","3","2018",0,"mean","57",40.171875,0
"2475","HREC","4","2018",1,"mean","57",31.25,0
"2476","HREC","4","2018",0,"mean","57",38.78125,0
"2477","MCLA","1","2017",1,"mean","57",27.90625,0
"2478","MCLA","1","2017",0,"mean","57",32.21875,0
"2479","MCLA","2","2017",1,"mean","57",29.5625,0
"2480","MCLA","2","2017",0,"mean","57",27.234375,0
"2481","MCLA","3","2017",1,"mean","57",24.3125,0
"2482","MCLA","3","2017",0,"mean","57",28.640625,0
"2483","MCLA","4","2017",1,"mean","57",23.671875,0
"2484","MCLA","4","2017",0,"mean","57",24.40625,0
"2485","MCLA","1","2018",1,"mean","57",29.375,0
"2486","MCLA","1","2018",0,"mean","57",26.0625,0
"2487","MCLA","2","2018",1,"mean","57",23.859375,0
"2488","MCLA","2","2018",0,"mean","57",26.6875,0
"2489","MCLA","3","2018",1,"mean","57",20.484375,0
"2490","MCLA","3","2018",0,"mean","57",25.1875,0
"2491","MCLA","4","2018",1,"mean","57",28.40625,0
"2492","MCLA","4","2018",0,"mean","57",25.28125,0
"2493","SFREC","1","2017",1,"mean","57",35.96875,0
"2494","SFREC","1","2017",0,"mean","57",38,0
"2495","SFREC","2","2017",1,"mean","57",33.703125,0
"2496","SFREC","2","2017",0,"mean","57",38.5625,0
"2497","SFREC","3","2017",1,"mean","57",27,0
"2498","SFREC","3","2017",0,"mean","57",29.453125,0
"2499","SFREC","4","2017",1,"mean","57",26.703125,0
"2500","SFREC","4","2017",0,"mean","57",26.484375,0
"2501","SFREC","1","2018",1,"mean","57",28.875,0
"2502","SFREC","1","2018",0,"mean","57",35.515625,0
"2503","SFREC","2","2018",1,"mean","57",31.859375,0
"2504","SFREC","2","2018",0,"mean","57",32.90625,0
"2505","SFREC","3","2018",1,"mean","57",26.5,0
"2506","SFREC","3","2018",0,"mean","57",23.859375,0
"2507","SFREC","4","2018",1,"mean","57",27.015625,0
"2508","SFREC","4","2018",0,"mean","57",31.15625,0
"2509","HREC","2","2017",1,"mean","58",29.46875,0
"2510","HREC","2","2017",0,"mean","58",26.703125,0
"2511","HREC","3","2017",1,"mean","58",33,0
"2512","HREC","3","2017",0,"mean","58",32.890625,0
"2513","HREC","4","2017",1,"mean","58",35.96875,0
"2514","HREC","4","2017",0,"mean","58",39.515625,0
"2515","HREC","2","2018",1,"mean","58",35.296875,0
"2516","HREC","2","2018",0,"mean","58",32.640625,0
"2517","HREC","3","2018",1,"mean","58",37.515625,0
"2518","HREC","3","2018",0,"mean","58",40.296875,0
"2519","HREC","4","2018",1,"mean","58",31.359375,0
"2520","HREC","4","2018",0,"mean","58",39,0
"2521","MCLA","1","2017",1,"mean","58",27.984375,0
"2522","MCLA","1","2017",0,"mean","58",32.40625,0
"2523","MCLA","2","2017",1,"mean","58",29.59375,0
"2524","MCLA","2","2017",0,"mean","58",27.34375,0
"2525","MCLA","3","2017",1,"mean","58",24.421875,0
"2526","MCLA","3","2017",0,"mean","58",28.65625,0
"2527","MCLA","4","2017",1,"mean","58",23.6875,0
"2528","MCLA","4","2017",0,"mean","58",24.46875,0
"2529","MCLA","1","2018",1,"mean","58",29.40625,0
"2530","MCLA","1","2018",0,"mean","58",26.125,0
"2531","MCLA","2","2018",1,"mean","58",23.890625,0
"2532","MCLA","2","2018",0,"mean","58",26.875,0
"2533","MCLA","3","2018",1,"mean","58",20.53125,0
"2534","MCLA","3","2018",0,"mean","58",25.25,0
"2535","MCLA","4","2018",1,"mean","58",28.53125,0
"2536","MCLA","4","2018",0,"mean","58",25.34375,0
"2537","SFREC","1","2017",1,"mean","58",35.984375,0
"2538","SFREC","1","2017",0,"mean","58",38,0
"2539","SFREC","2","2017",1,"mean","58",33.703125,0
"2540","SFREC","2","2017",0,"mean","58",38.59375,0
"2541","SFREC","3","2017",1,"mean","58",27,0
"2542","SFREC","3","2017",0,"mean","58",29.515625,0
"2543","SFREC","4","2017",1,"mean","58",26.703125,0
"2544","SFREC","4","2017",0,"mean","58",26.59375,0
"2545","SFREC","1","2018",1,"mean","58",28.890625,0
"2546","SFREC","1","2018",0,"mean","58",35.53125,0
"2547","SFREC","2","2018",1,"mean","58",31.890625,0
"2548","SFREC","2","2018",0,"mean","58",32.984375,0
"2549","SFREC","3","2018",1,"mean","58",26.578125,0
"2550","SFREC","3","2018",0,"mean","58",23.890625,0
"2551","SFREC","4","2018",1,"mean","58",27.296875,0
"2552","SFREC","4","2018",0,"mean","58",31.390625,0
"2553","HREC","2","2017",1,"mean","59",29.59375,0
"2554","HREC","2","2017",0,"mean","59",26.859375,0
"2555","HREC","3","2017",1,"mean","59",33,0
"2556","HREC","3","2017",0,"mean","59",32.96875,0
"2557","HREC","4","2017",1,"mean","59",36.046875,0
"2558","HREC","4","2017",0,"mean","59",39.578125,0
"2559","HREC","2","2018",1,"mean","59",35.421875,0
"2560","HREC","2","2018",0,"mean","59",32.75,0
"2561","HREC","3","2018",1,"mean","59",37.59375,0
"2562","HREC","3","2018",0,"mean","59",40.46875,0
"2563","HREC","4","2018",1,"mean","59",31.4375,0
"2564","HREC","4","2018",0,"mean","59",39.015625,0
"2565","MCLA","1","2017",1,"mean","59",28.109375,0
"2566","MCLA","1","2017",0,"mean","59",32.5625,0
"2567","MCLA","2","2017",1,"mean","59",29.71875,0
"2568","MCLA","2","2017",0,"mean","59",27.46875,0
"2569","MCLA","3","2017",1,"mean","59",24.453125,0
"2570","MCLA","3","2017",0,"mean","59",28.734375,0
"2571","MCLA","4","2017",1,"mean","59",23.71875,0
"2572","MCLA","4","2017",0,"mean","59",24.578125,0
"2573","MCLA","1","2018",1,"mean","59",29.578125,0
"2574","MCLA","1","2018",0,"mean","59",26.234375,0
"2575","MCLA","2","2018",1,"mean","59",23.96875,0
"2576","MCLA","2","2018",0,"mean","59",27.109375,0
"2577","MCLA","3","2018",1,"mean","59",20.609375,0
"2578","MCLA","3","2018",0,"mean","59",25.34375,0
"2579","MCLA","4","2018",1,"mean","59",28.6875,0
"2580","MCLA","4","2018",0,"mean","59",25.546875,0
"2581","SFREC","1","2017",1,"mean","59",36,0
"2582","SFREC","1","2017",0,"mean","59",38,0
"2583","SFREC","2","2017",1,"mean","59",33.71875,0
"2584","SFREC","2","2017",0,"mean","59",38.71875,0
"2585","SFREC","3","2017",1,"mean","59",27,0
"2586","SFREC","3","2017",0,"mean","59",29.578125,0
"2587","SFREC","4","2017",1,"mean","59",26.75,0
"2588","SFREC","4","2017",0,"mean","59",26.59375,0
"2589","SFREC","1","2018",1,"mean","59",29,0
"2590","SFREC","1","2018",0,"mean","59",35.578125,0
"2591","SFREC","2","2018",1,"mean","59",31.96875,0
"2592","SFREC","2","2018",0,"mean","59",32.984375,0
"2593","SFREC","3","2018",1,"mean","59",26.6875,0
"2594","SFREC","3","2018",0,"mean","59",23.96875,0
"2595","SFREC","4","2018",1,"mean","59",27.421875,0
"2596","SFREC","4","2018",0,"mean","59",31.4375,0
"2597","HREC","2","2017",1,"mean","60",29.65625,0
"2598","HREC","2","2017",0,"mean","60",26.953125,0
"2599","HREC","3","2017",1,"mean","60",33,0
"2600","HREC","3","2017",0,"mean","60",33,0
"2601","HREC","4","2017",1,"mean","60",36.140625,0
"2602","HREC","4","2017",0,"mean","60",39.6875,0
"2603","HREC","2","2018",1,"mean","60",35.5625,0
"2604","HREC","2","2018",0,"mean","60",32.78125,0
"2605","HREC","3","2018",1,"mean","60",37.671875,0
"2606","HREC","3","2018",0,"mean","60",40.703125,0
"2607","HREC","4","2018",1,"mean","60",31.5625,0
"2608","HREC","4","2018",0,"mean","60",39.140625,0
"2609","MCLA","1","2017",1,"mean","60",28.171875,0
"2610","MCLA","1","2017",0,"mean","60",32.671875,0
"2611","MCLA","2","2017",1,"mean","60",29.78125,0
"2612","MCLA","2","2017",0,"mean","60",27.609375,0
"2613","MCLA","3","2017",1,"mean","60",24.5625,0
"2614","MCLA","3","2017",0,"mean","60",28.765625,0
"2615","MCLA","4","2017",1,"mean","60",23.75,0
"2616","MCLA","4","2017",0,"mean","60",24.75,0
"2617","MCLA","1","2018",1,"mean","60",29.765625,0
"2618","MCLA","1","2018",0,"mean","60",26.421875,0
"2619","MCLA","2","2018",1,"mean","60",24,0
"2620","MCLA","2","2018",0,"mean","60",27.40625,0
"2621","MCLA","3","2018",1,"mean","60",20.703125,0
"2622","MCLA","3","2018",0,"mean","60",25.5,0
"2623","MCLA","4","2018",1,"mean","60",28.8125,0
"2624","MCLA","4","2018",0,"mean","60",25.671875,0
"2625","SFREC","1","2017",1,"mean","60",36,0
"2626","SFREC","1","2017",0,"mean","60",38,0
"2627","SFREC","2","2017",1,"mean","60",33.75,0
"2628","SFREC","2","2017",0,"mean","60",38.78125,0
"2629","SFREC","3","2017",1,"mean","60",27,0
"2630","SFREC","3","2017",0,"mean","60",29.65625,0
"2631","SFREC","4","2017",1,"mean","60",26.765625,0
"2632","SFREC","4","2017",0,"mean","60",26.625,0
"2633","SFREC","1","2018",1,"mean","60",29,0
"2634","SFREC","1","2018",0,"mean","60",35.65625,0
"2635","SFREC","2","2018",1,"mean","60",32,0
"2636","SFREC","2","2018",0,"mean","60",33,0
"2637","SFREC","3","2018",1,"mean","60",26.75,0
"2638","SFREC","3","2018",0,"mean","60",24,0
"2639","SFREC","4","2018",1,"mean","60",27.71875,0
"2640","SFREC","4","2018",0,"mean","60",31.5625,0
"2641","HREC","2","2017",1,"mean","61",29.65625,0
"2642","HREC","2","2017",0,"mean","61",27,0
"2643","HREC","3","2017",1,"mean","61",33,0
"2644","HREC","3","2017",0,"mean","61",33,0
"2645","HREC","4","2017",1,"mean","61",36.234375,0
"2646","HREC","4","2017",0,"mean","61",39.8125,0
"2647","HREC","2","2018",1,"mean","61",35.625,0
"2648","HREC","2","2018",0,"mean","61",32.859375,0
"2649","HREC","3","2018",1,"mean","61",37.796875,0
"2650","HREC","3","2018",0,"mean","61",41,0
"2651","HREC","4","2018",1,"mean","61",31.625,0
"2652","HREC","4","2018",0,"mean","61",39.25,0
"2653","MCLA","1","2017",1,"mean","61",28.25,0
"2654","MCLA","1","2017",0,"mean","61",32.796875,0
"2655","MCLA","2","2017",1,"mean","61",29.8125,0
"2656","MCLA","2","2017",0,"mean","61",27.796875,0
"2657","MCLA","3","2017",1,"mean","61",24.625,0
"2658","MCLA","3","2017",0,"mean","61",28.796875,0
"2659","MCLA","4","2017",1,"mean","61",23.8125,0
"2660","MCLA","4","2017",0,"mean","61",25,0
"2661","MCLA","1","2018",1,"mean","61",29.921875,0
"2662","MCLA","1","2018",0,"mean","61",26.625,0
"2663","MCLA","2","2018",1,"mean","61",24,0
"2664","MCLA","2","2018",0,"mean","61",27.65625,0
"2665","MCLA","3","2018",1,"mean","61",20.796875,0
"2666","MCLA","3","2018",0,"mean","61",25.65625,0
"2667","MCLA","4","2018",1,"mean","61",29.109375,0
"2668","MCLA","4","2018",0,"mean","61",25.796875,0
"2669","SFREC","1","2017",1,"mean","61",36,0
"2670","SFREC","1","2017",0,"mean","61",38,0
"2671","SFREC","2","2017",1,"mean","61",33.8125,0
"2672","SFREC","2","2017",0,"mean","61",38.8125,0
"2673","SFREC","3","2017",1,"mean","61",27,0
"2674","SFREC","3","2017",0,"mean","61",29.8125,0
"2675","SFREC","4","2017",1,"mean","61",26.796875,0
"2676","SFREC","4","2017",0,"mean","61",26.625,0
"2677","SFREC","1","2018",1,"mean","61",29,0
"2678","SFREC","1","2018",0,"mean","61",35.8125,0
"2679","SFREC","2","2018",1,"mean","61",32,0
"2680","SFREC","2","2018",0,"mean","61",33,0
"2681","SFREC","3","2018",1,"mean","61",26.8125,0
"2682","SFREC","3","2018",0,"mean","61",24,0
"2683","SFREC","4","2018",1,"mean","61",28,0
"2684","SFREC","4","2018",0,"mean","61",31.625,0
"2685","HREC","2","2017",1,"mean","62",29.75,0
"2686","HREC","2","2017",0,"mean","62",27,0
"2687","HREC","3","2017",1,"mean","62",33,0
"2688","HREC","3","2017",0,"mean","62",33,0
"2689","HREC","4","2017",1,"mean","62",36.4375,0
"2690","HREC","4","2017",0,"mean","62",39.90625,0
"2691","HREC","2","2018",1,"mean","62",35.6875,0
"2692","HREC","2","2018",0,"mean","62",33,0
"2693","HREC","3","2018",1,"mean","62",37.90625,0
"2694","HREC","3","2018",0,"mean","62",41,0
"2695","HREC","4","2018",1,"mean","62",31.625,0
"2696","HREC","4","2018",0,"mean","62",39.25,0
"2697","MCLA","1","2017",1,"mean","62",28.515625,0
"2698","MCLA","1","2017",0,"mean","62",32.90625,0
"2699","MCLA","2","2017",1,"mean","62",29.953125,0
"2700","MCLA","2","2017",0,"mean","62",27.90625,0
"2701","MCLA","3","2017",1,"mean","62",24.625,0
"2702","MCLA","3","2017",0,"mean","62",28.90625,0
"2703","MCLA","4","2017",1,"mean","62",23.90625,0
"2704","MCLA","4","2017",0,"mean","62",25,0
"2705","MCLA","1","2018",1,"mean","62",30.265625,0
"2706","MCLA","1","2018",0,"mean","62",26.8125,0
"2707","MCLA","2","2018",1,"mean","62",24,0
"2708","MCLA","2","2018",0,"mean","62",27.75,0
"2709","MCLA","3","2018",1,"mean","62",20.90625,0
"2710","MCLA","3","2018",0,"mean","62",25.75,0
"2711","MCLA","4","2018",1,"mean","62",29.5,0
"2712","MCLA","4","2018",0,"mean","62",25.90625,0
"2713","SFREC","1","2017",1,"mean","62",36,0
"2714","SFREC","1","2017",0,"mean","62",38,0
"2715","SFREC","2","2017",1,"mean","62",33.90625,0
"2716","SFREC","2","2017",0,"mean","62",38.953125,0
"2717","SFREC","3","2017",1,"mean","62",27,0
"2718","SFREC","3","2017",0,"mean","62",29.90625,0
"2719","SFREC","4","2017",1,"mean","62",26.90625,0
"2720","SFREC","4","2017",0,"mean","62",26.625,0
"2721","SFREC","1","2018",1,"mean","62",29,0
"2722","SFREC","1","2018",0,"mean","62",35.90625,0
"2723","SFREC","2","2018",1,"mean","62",32,0
"2724","SFREC","2","2018",0,"mean","62",33,0
"2725","SFREC","3","2018",1,"mean","62",26.90625,0
"2726","SFREC","3","2018",0,"mean","62",24,0
"2727","SFREC","4","2018",1,"mean","62",28,0
"2728","SFREC","4","2018",0,"mean","62",31.625,0
"2729","HREC","2","2017",1,"mean","63",29.75,0
"2730","HREC","2","2017",0,"mean","63",27,0
"2731","HREC","3","2017",1,"mean","63",33,0
"2732","HREC","3","2017",0,"mean","63",33,0
"2733","HREC","4","2017",1,"mean","63",36.75,0
"2734","HREC","4","2017",0,"mean","63",40,0
"2735","HREC","2","2018",1,"mean","63",35.75,0
"2736","HREC","2","2018",0,"mean","63",33,0
"2737","HREC","3","2018",1,"mean","63",38,0
"2738","HREC","3","2018",0,"mean","63",41,0
"2739","HREC","4","2018",1,"mean","63",31.75,0
"2740","HREC","4","2018",0,"mean","63",39.5,0
"2741","MCLA","1","2017",1,"mean","63",28.75,0
"2742","MCLA","1","2017",0,"mean","63",33,0
"2743","MCLA","2","2017",1,"mean","63",30,0
"2744","MCLA","2","2017",0,"mean","63",28,0
"2745","MCLA","3","2017",1,"mean","63",24.75,0
"2746","MCLA","3","2017",0,"mean","63",29,0
"2747","MCLA","4","2017",1,"mean","63",24,0
"2748","MCLA","4","2017",0,"mean","63",25,0
"2749","MCLA","1","2018",1,"mean","63",30.5,0
"2750","MCLA","1","2018",0,"mean","63",27,0
"2751","MCLA","2","2018",1,"mean","63",24,0
"2752","MCLA","2","2018",0,"mean","63",27.75,0
"2753","MCLA","3","2018",1,"mean","63",21,0
"2754","MCLA","3","2018",0,"mean","63",25.75,0
"2755","MCLA","4","2018",1,"mean","63",29.75,0
"2756","MCLA","4","2018",0,"mean","63",26,0
"2757","SFREC","1","2017",1,"mean","63",36,0
"2758","SFREC","1","2017",0,"mean","63",38,0
"2759","SFREC","2","2017",1,"mean","63",34,0
"2760","SFREC","2","2017",0,"mean","63",39,0
"2761","SFREC","3","2017",1,"mean","63",27,0
"2762","SFREC","3","2017",0,"mean","63",30,0
"2763","SFREC","4","2017",1,"mean","63",27,0
"2764","SFREC","4","2017",0,"mean","63",26.75,0
"2765","SFREC","1","2018",1,"mean","63",29,0
"2766","SFREC","1","2018",0,"mean","63",36,0
"2767","SFREC","2","2018",1,"mean","63",32,0
"2768","SFREC","2","2018",0,"mean","63",33,0
"2769","SFREC","3","2018",1,"mean","63",27,0
"2770","SFREC","3","2018",0,"mean","63",24,0
"2771","SFREC","4","2018",1,"mean","63",28,0
"2772","SFREC","4","2018",0,"mean","63",31.75,0
"2773","HREC","2","2017",1,"mean","64",30,0
"2774","HREC","2","2017",0,"mean","64",27,0
"2775","HREC","3","2017",1,"mean","64",33,0
"2776","HREC","3","2017",0,"mean","64",33,0
"2777","HREC","4","2017",1,"mean","64",37,0
"2778","HREC","4","2017",0,"mean","64",40,0
"2779","HREC","2","2018",1,"mean","64",36,0
"2780","HREC","2","2018",0,"mean","64",33,0
"2781","HREC","3","2018",1,"mean","64",38,0
"2782","HREC","3","2018",0,"mean","64",41,0
"2783","HREC","4","2018",1,"mean","64",32,0
"2784","HREC","4","2018",0,"mean","64",40,0
"2785","MCLA","1","2017",1,"mean","64",29,0
"2786","MCLA","1","2017",0,"mean","64",33,0
"2787","MCLA","2","2017",1,"mean","64",30,0
"2788","MCLA","2","2017",0,"mean","64",28,0
"2789","MCLA","3","2017",1,"mean","64",25,0
"2790","MCLA","3","2017",0,"mean","64",29,0
"2791","MCLA","4","2017",1,"mean","64",24,0
"2792","MCLA","4","2017",0,"mean","64",25,0
"2793","MCLA","1","2018",1,"mean","64",31,0
"2794","MCLA","1","2018",0,"mean","64",27,0
"2795","MCLA","2","2018",1,"mean","64",24,0
"2796","MCLA","2","2018",0,"mean","64",28,0
"2797","MCLA","3","2018",1,"mean","64",21,0
"2798","MCLA","3","2018",0,"mean","64",26,0
"2799","MCLA","4","2018",1,"mean","64",30,0
"2800","MCLA","4","2018",0,"mean","64",26,0
"2801","SFREC","1","2017",1,"mean","64",36,0
"2802","SFREC","1","2017",0,"mean","64",38,0
"2803","SFREC","2","2017",1,"mean","64",34,0
"2804","SFREC","2","2017",0,"mean","64",39,0
"2805","SFREC","3","2017",1,"mean","64",27,0
"2806","SFREC","3","2017",0,"mean","64",30,0
"2807","SFREC","4","2017",1,"mean","64",27,0
"2808","SFREC","4","2017",0,"mean","64",27,0
"2809","SFREC","1","2018",1,"mean","64",29,0
